,username,text,likes,date
439,@tooldad121,"Honestly People, This BS we are hearing from Hamas and Gaza is Not True! Remember they ATTACKED Israel! Now it’s time to get rid of Hamas!",0,"Dec 8, 2023 · 3:46 AM UTC"
440,@SpencerGuard,"Since there has been a sudden burst of experts on the handling of prisoners of war, here is what I see from the photos of the @IDF and Hamas prisoners of war in Gaza. 🧵",6093,"Dec 7, 2023 · 9:24 PM UTC"
441,@abrahammatar,"The professor who made Gaza speak English.  The greatest poet, teacher and an example for all Gaza youth, has been assassinated today by IOF. He dedicated all his life for writing about Gaza people and the Palestinian cause.  Such a great man, Let it be a tale!  @itranslate123",970,"Dec 7, 2023 · 9:51 PM UTC"
442,@georgegalloway,As a former Chairman of the Labour Party in Scotland (at 26) I'm wondering which Labour genius thought it a good idea to invite Genocide Keir #Starmer to Glasgow in the middle of the holocaust of #Gaza children...,651,"Dec 7, 2023 · 9:56 PM UTC"
443,@intifada,"“It shall pass, I keep hoping. It shall pass, I keep saying. Sometimes I mean it. Sometimes I don’t. And as Gaza keeps gasping for life, we struggle for it to pass, we have no choice but to fight back and to tell her stories. For Palestine.” https://bit.ly/3uRfoHd",161,"Dec 8, 2023 · 2:18 AM UTC"
444,@briebriejoy,"They protested him bc he’s a Zionist who fired an employe for supporting Palestinian rights, and who raised money to support the ongoing genocide in Gaza. That he has a personal relationship with staunch Zionist Bari Weiss is only corroborating evidence that this wasn’t about his faith, but his politics.   So called free speech advocates should understand this.",14626,"Dec 5, 2023 · 1:31 AM UTC"
445,@HotSpotHotSpot,Israeli law enforcement allegedly attacking Jewish citizens for criticizing the country’s genocide of Gaza,98,"Dec 7, 2023 · 7:15 PM UTC"
446,@wyoumans,"I’m extra depressed by the reports that Israel targeted and killed @itranslate123, an academic and translator. He was such a vital source from the ground in Gaza. If he was targeted, this is another case of Israel killing the people documenting their atrocities.",1181,"Dec 7, 2023 · 7:51 PM UTC"
447,@spark4all,"It is evident, they haven't left any food for others in Gaza🤬🤬",0,"Dec 8, 2023 · 3:46 AM UTC"
448,@AnonNews_irc,"In the 21st century, this is happening in Gaza before the eyes of the world.  A genocide sponsored by countries that ""protect"" democracy and human rights.",0,"Dec 8, 2023 · 3:46 AM UTC"
449,@Jonathan_K_Cook,"Layers and layers of deceit from Grant Shapps and the Times:   1. Palestinians in Gaza won't allow Mahmoud Abbas' PA to rule them.  2. That said, Israel won't allow the PA to rule Gaza, any more than it allows the PA to rule the West Bank.  3. Anyway, the catastrophic situation in Gaza – no housing or infrastructure – means no one will be in a position to rule the enclave.  4. In any case, Israel's transparent goal is to depopulate Gaza, making sure there are no Palestinians left in Gaza to be ruled over.  But, hey, keep on believing there's going to be a normal 'day after' in Gaza where these 'solutions' make perfect sense.",251,"Dec 8, 2023 · 1:20 AM UTC"
450,@AOAltwaijri,This is how zionist soldiers treat the defenseless Palestinian civilians in #Gaza with all criminality.  #Gaza_cemetery_of_invaders #Zionists_are_terrorists_and_criminal,148,"Dec 7, 2023 · 6:35 PM UTC"
451,@DrEliDavid,"🚨 Breaking: More copies of Mein Kampf are being found in Gaza, next to Hamas weapons. Here's an example from yesterday 👇",11640,"Dec 7, 2023 · 1:59 PM UTC"
452,@AlnaouqA,"Alazhar University in Gaza, where I did my first degree in English Literature, before and after the barbaric Israeli onslaught on Gaza.",46913,"Dec 4, 2023 · 3:37 PM UTC"
453,@ashoswai,"Hundreds of workers have blocked the access to 4 arms factories in the UK, which supply arms to Israel to bomb Gaza. This coordinated strike also takes place in France, Denmark, and thee Netherlands.",1622,"Dec 7, 2023 · 8:15 AM UTC"
454,@MustafaBarghou1,The Israeli army invaded a shelter in Nort Gaza arrested all the men and children above the age of 15 and forced them to be naked and transported them naked in the cold weather to detention centers.,6645,"Dec 7, 2023 · 4:00 PM UTC"
455,@msh_khattab,"Appears in this video: Al-Arabi Al-Jadeed newspaper correspondent from Gaza, fellow journalist Diaa Al-Kahlot, who was arrested by Israeli forces along with dozens of civilians.",93,"Dec 7, 2023 · 9:01 PM UTC"
456,@sarahephilips,Refaat was murdered yesterday by Israeli occupation forces.   Join me in engaging w his work:  Gaza Writes Back: Short Stories from Young Writers in Gaza https://justworldbooks.com/books-by-title/gaza-writes-back/  Light in Gaza: Writings Born of Fire https://www.haymarketbooks.org/books/1861-light-in-gaza  his lectures: https://invidious.poast.org/@refaatalareer9499/videos,906,"Dec 7, 2023 · 8:47 PM UTC"
457,@swilkinsonbc,The head of a Palestinian woman whose home was destroyed by the israelis is pulled from the rubble in Gaza | we will never forgive.. ever,3538,"Dec 7, 2023 · 9:51 AM UTC"
458,@Jonathan_K_Cook,"Oxfam official explains the trap Israel has set for the human rights community:  'We fear that masses of terrified people will be forced beyond Gaza itself under the guise of ""safety"". This would force the humanitarian system into an impossible choice between helping civilians and being complicit in their forced deportation.'  Source: https://archive.ph/AoTXN",221,"Dec 8, 2023 · 2:00 AM UTC"
459,@Travelgovil,Civilians in #Gaza should not suffer the consequences of Hamas's inhumanity and brutality.  Do NOT Support #Terror #BelieveIsraeliWomen #October7massacre #BringThemHome Let My People Go #HamasisISIS #NotATarget #HamasISIS #NoExcuse #ActNow #حماس #غزة https://invidious.poast.org/yy-5h_pGKYo?si=j7_qUFJf5S6MHCku,0,"Dec 8, 2023 · 3:46 AM UTC"
460,@Stevesosebee,What I mean by that is rebuilding a physical structure is not difficult. It’s cement and money.  But how do we fix the psychological trauma that the entire Gaza medical staff are now burdened with the rest of their lives?  Can we expect a Gaza doctor to ever be the same again?,77,"Dec 8, 2023 · 3:25 AM UTC"
461,@Saudi_Gazette,#Saudi Foreign Minister Prince @FaisalbinFarhan discussed with United Nations Secretary General Antonio Guterres the dangerous situation in the besieged #Gaza Strip following the ongoing Israeli aggression. https://saudigazette.com.sa/article/638479,68,"Dec 7, 2023 · 1:21 PM UTC"
462,@DebbieSchlussel,"The HAMAS fans are all upset that their #HAMASTerrorists heroes (the ugliest underwear models alive) are exposed in their underwear. That upsets them, NOT gang rape and beheading of #Jews, which is fine by them. POSes. Happy Chanukah from #Gaza, Banu Sharmutah #Israel #HAMAS",17,"Dec 8, 2023 · 2:59 AM UTC"
463,@CjvHenderson,Israel has been murdering academics in Gaza on a daily basis for weeks but Western universities are staying silent as mice...,1745,"Dec 7, 2023 · 11:12 PM UTC"
464,@ajplus,“I want my mom.”   These are the voices of Palestinian children in Gaza suffering under Israel’s relentless siege.,1185,"Dec 7, 2023 · 3:20 AM UTC"
465,@avatar8080,"At the moment, soldier along with civilian casualty the difference is already >10x difference of more Gaza people dying.  This more than Grozny victim ratio difference.",0,"Dec 8, 2023 · 3:46 AM UTC"
466,@samhusseini,"Kites were a major memory for me from when I visited Gaza years ago.   Kids on the beach were flying them.   They looked like they had nothing, but made the kites out of paper and wood.   They were able to escape to oppression of their surroundings for a bit.   They were grounded in Nature.   They were playing with their friends.   No matter what the Israelis did to them.",260,"Dec 8, 2023 · 1:25 AM UTC"
467,@sainzmiami,lewis hamilton is the only driver until now who talked about the genocide happening in gaza and i respect him a lot for having the spine to do that,3813,"Dec 7, 2023 · 6:07 PM UTC"
468,@ly2227858,"What about the 7,000 children killed by the terrorist Jalint, and what about the 60,000 thousand martyrs and wounded as a result of the aggression against Gaza? Or are you an example of a terrorist and a supporter of terrorism that only kills children and women with your support",0,"Dec 8, 2023 · 3:46 AM UTC"
469,@docjazzmusic,"Definitely. That is a daily thing. Since October 7th, more than 3,500 Palestinians have been rounded up from their homes in the West Bank by the Israeli occupation army.",172,"Dec 7, 2023 · 4:09 PM UTC"
470,@QuelleBenedi,I am of course referring ot Israel's so called attempt to self defence by destroying Hamas (bombing Gaza). It's not. My fault that you can't read subtext,0,"Dec 8, 2023 · 3:46 AM UTC"
471,@AvivaKlompas,"Two more soldiers have given their life for the State of Israel.  🕯️Master Sgt. (res.) Gal Meir Eisenkot. He was killed after a bomb exploded in a tunnel shaft near soldiers in the Jabaliya camp in northern Gaza. Gal was the son of former chief of staff Gadi Eisenkot, and an observer in the war cabinet.  🕯️Sgt. Maj. (res.) Jonathan David Deitch. He was killed in a firefight in the Strip’s south.  May their memories forever be a blessing.",2244,"Dec 7, 2023 · 4:37 PM UTC"
472,@Seamus_Malek,"Refaat Alareer, as a professor of English literature in Gaza, recorded many of his lectures and put them online. I would encourage all of you to watch them and see the love he had for poetry, for Shakespeare, and for Palestine.  https://invidious.poast.org/@refaatalareer9499/videos",8312,"Dec 7, 2023 · 8:09 PM UTC"
473,@jacksonhinklle,🚨🇮🇱 ISRAEL is suffering HUGE LOSSES in their Gaza invasion!  🚨🇮🇱 Subscribe to my X Premium for $3 to help me EXPOSE more ZIONIST LIES!,28377,"Dec 6, 2023 · 4:58 PM UTC"
474,@MarinaMedvin,"Around 100 Hamas fighters surrendered to the IDF today in Gaza, and according to Israeli media, they also provided intelligence.",1617,"Dec 7, 2023 · 7:55 PM UTC"
475,@fnaim65,"Today, due to the high number of hundreds of patients at Al-Ahli Hospital -Gaza, Dr. Suhail Abu Mustafa,was forced to perform an urgent cesarean for a mother WITHOUT anesthesia on the floor of the reception department to save the life of the fetus.   This war must stop NOW NOW !",1028,"Dec 7, 2023 · 2:32 PM UTC"
476,@V_Palestine20,7112 Palestinian children lost their lives in Israeli airstrikes in Gaza!  #Gaza_Genocide,20,"Dec 7, 2023 · 2:54 PM UTC"
477,@DALLOULALNEDER,"One more lier , he does not know anything about them , just talking rubbish. The IOF kidnapping them from the schools and the shelters front of their families In Biet lahai North Gaza Not in khanyones . #Gaza_Geniocide",715,"Dec 7, 2023 · 3:50 PM UTC"
478,@MiddleEastEye,"“The only way I could know [if she’s alive] is by checking the names of martyrs”  On Real Talk, Palestinian journalist @yaraeid_ recounts the challenges of reaching her mother in #Gaza, made more difficult by the internet blackout.   Watch full interview: https://invidious.poast.org/d72XFCmDcpE",36,"Dec 8, 2023 · 1:00 AM UTC"
479,@asadabukhalil,"After serving as Israel's full partner in the genocidal war in Gaza, US will be made by its enemies to pay a price for many years to come, and in ways that we can't imagine now. And when that happens, US officials and media will feign innocence and exclaim: why do they hate us?",157,"Dec 8, 2023 · 1:49 AM UTC"
480,@erinoverbey,our @time people of the year: the journalists & humanitarian workers of gaza,63801,"Dec 6, 2023 · 4:57 PM UTC"
481,@Gaza_Psych,"Reports of mass execution of men in the school/shelters in north of Gaza, women and children are forced to watch then chased out under fire",6585,"Dec 7, 2023 · 1:45 PM UTC"
482,@khadljasays,"Refaat wasn’t just a writer or academic, he was an activist who was committed to his community & land. He would volunteer at Gaza’s zoo. In this video he details the harm Israel did to Gaza’s wildlife that they discovered during the truce. Life in Gaza was the core of everything.",317,"Dec 8, 2023 · 12:22 AM UTC"
483,@dr_ahmed950,Bad MORNING 💔  ISRAEL has  just MURDERED one of the warriors and valiant voices of Gaza: Dr Refaat bruh  @itranslate123 is no more with us 😭💔!  Rest in peace,0,"Dec 8, 2023 · 3:46 AM UTC"
484,@ninaturner,Good on @jaketapper for pushing back on the idea that those being killed in Gaza are somehow responsible for their own deaths.  It’s victim blaming 101. Glad to see it called out.,479,"Dec 5, 2023 · 2:32 PM UTC"
485,@itslaylas,"I am so tired of this man. It is bizarre & inappropriate for a professor to call for doxxing of students. He’s had dozens of tweets targeting students. Apparently, speaking about my dead family in Gaza means I should be doxxed. earlier, he wanted to “form a coalition for peace”.",2671,"Dec 7, 2023 · 4:29 PM UTC"
486,@MacSmiff,"There's 582,000 homeless people in the entire US.  There are currently 1,900,000 homeless people in Gaza, which only 17sq miles.",20,"Dec 8, 2023 · 12:25 AM UTC"
487,@valbistan,"Let the world see this Genocide   Occupying Israeli forces arrested dozens of citizens in the north of the Gaza Strip, took off their clothes and detained them despite the cold weather.",95,"Dec 7, 2023 · 3:16 PM UTC"
488,@stairwayto3dom,"🚨🇵🇸 Among the civilian detainees photographed by the occupation army, is journalist Diaa Al-Kahlot, bureau chief of Al-Arabi Al-Jadeed newspaper in Gaza, who appears in this photo…",8928,"Dec 7, 2023 · 3:40 PM UTC"
489,@maureenclarem,"His last words for @intifada:  ""We fear that Israel could prolong the genocide.  What happens if the tanks remain in Gaza for another month?  Or two months? Or even more?  The mere thought of a prolonged genocide terrifies us because nothing kills like hunger.""",191,"Dec 7, 2023 · 11:11 PM UTC"
490,@LoveMy7Wood,"On Monday, @omarsachedina and @CTVNews outrageously called The Rally For Jews a rally in support of the war. Three days later @CTVToronto broadcasts a report on Hanukkah (a Jewish, not Israeli holiday) laced with pictures of Gaza. CTV and @Bell seem to have a problem with Jews.",204,"Dec 7, 2023 · 9:52 PM UTC"
491,@HumanityISfail,It's a way to let the US know that they have continued to paralyse the security council from acting in Gaza to a point where the secretary general felt he needed to use an article not invoked in the last 30 years.  This is how bad it is.  About time people woke up,1,"Dec 8, 2023 · 3:46 AM UTC"
492,@naheed88422933,Were these copies dropped with the flyers or afterwards into Gaza!!,0,"Dec 8, 2023 · 3:46 AM UTC"
493,@noor_r4him,"Great to see King Charles visiting the Ealing Christmas Market. But in the urgency of the current ethnic cleansing campaign in Gaza, the silence is deafening. So here was my message to him..  🇵🇸🍉",507,"Dec 7, 2023 · 7:08 PM UTC"
494,@visegrad24,BREAKING:  Benyamin Netanyahu has declared that the IDF has surrounded the house of Yahya Sinwar the chief of Hamas in the Gaza Strip.  The end of Hamas is coming soon.  🇮🇱,33258,"Dec 7, 2023 · 10:58 AM UTC"
495,@SaulStaniforth,"Israel is cracking down on Palestinians within Israel who oppose the slaughter in Gaza. Artists, actors, human rights activists, community leaders and students have all been arrested, & they can be detained for 90 days without access to a lawyer.",3321,"Dec 7, 2023 · 8:45 AM UTC"
496,@zoo_bear,"Refaat Alareer was killed by @Israel today.   In his recent interview in October,  ""There is no way out of Gaza. What should we do... drown? Commit mass suicide? Is this what Israel wants? And we're not going to do that.. I am an academic, Probably the toughest thing I have at home is an Expo Marker. But if the Israelis invade us, If they barge at us, open door to door to massacre us, I am going to use that Marker, Throw it at the Israeli soldiers, even if that is the last thing that I will be able to do. And this is the feeling of everybody in Palestine. We are helpless and we have nothing to lose""",1531,"Dec 7, 2023 · 9:06 PM UTC"
497,@abierkhatib,"So it’s true. Refaat has been killed Israel killed my friend, my compass to the truth. Refaaat corrected my tweets, that how we started our friendship, told me stories of pain and love, joy and disappointment, fear and hope.. I lived and loved Gaza through his eyes and words.   Rest in freedom and justice, Refaat.  I’m broken my friend   الله يرحمك  #Gaza",4494,"Dec 7, 2023 · 8:29 PM UTC"
498,@RL9631,"You have a duty to protect the citizens of the United States, not Ukraine and not Gaza.   CLOSE the border or resign.  @HouseGOP @SpeakerJohnson @SenateGOP",829,"Dec 7, 2023 · 2:56 PM UTC"
499,@itranslate123,We want freedom by any means necessary. We want justice by any means necessary. We want equality by any means necessary. Malcolm X   #Gazaunderattack #Gaza #Jerusalem,1011,"May 10, 2021 · 8:35 PM UTC"
